id_hal	Translation_id	Postedit_id	line_id	source	translation	postedition
3720808	16425	344	5	Deidentifying these documents, i.e. detecting and deleting all identifying information present in them, is a legally necessary step for sharing this data between two complementary worlds.	La désidentification de ces documents, c'est-à-dire la détection et la suppression de toutes les informations d'identification qu'ils contiennent, est une étape juridiquement nécessaire pour partager ces données entre deux mondes complémentaires.	La désidentification de ces documents, c'est-à-dire la détection et la suppression de toutes les informations directement identifiantes qu'ils contiennent, est une étape juridiquement nécessaire pour partager ces données entre deux mondes complémentaires.
3720808	16425	344	6	Over the last decade, several proposals have been made to de-identify documents, mainly in English.	Au cours de la dernière décennie, plusieurs propositions ont été faites pour désidentifier les documents, principalement en anglais.	Au cours de la dernière décennie, plusieurs propositions ont été faites pour désidentifier les documents, principalement en anglais.
3720808	16425	344	7	While the detection scores are often high, the substitution methods are often not very robust to attack.	Bien que les scores de détection soient souvent élevés, les méthodes de substitution ne sont souvent pas très robustes à attaquer.	Bien que les scores de détection soient souvent élevés, les méthodes de substitution ne sont souvent pas très robustes aux attaques.
3720808	16425	344	8	In French, very few methods are based on arbitrary detection and/or substitution rules.	En français, très peu de méthodes sont basées sur des règles de détection et/ou de substitution arbitraires.	En français, très peu de méthodes sont basées sur des règles de détection et/ou de substitution arbitraires.
3720808	16425	344	9	In this paper, we propose a new comprehensive de-identification method dedicated to French-language medical documents.	Dans le présent document, nous proposons une nouvelle méthode globale de désidentification dédiée aux documents médicaux de langue française.	Dans le présent document, nous proposons une nouvelle méthode globale de désidentification dédiée aux documents médicaux de langue française.
3720808	16425	344	10	Both the approach for the detection of identifying elements (based on deep learning) and their substitution (based on differential privacy) are based on the most proven existing approaches.	Tant l'approche de détection des éléments d'identification (basée sur l'apprentissage profond) que leur substitution (basée sur la confidentialité différentielle) sont basées sur les approches existantes les plus éprouvées.	Tant l'approche de détection des éléments identifiants (basée sur l'apprentissage profond) que leur substitution (basée sur la confidentialité différentielle) sont basées sur les approches existantes les plus éprouvées.
3720808	16425	344	11	The result is an approach that effectively protects the privacy of the patients at the heart of these medical documents.	Le résultat est une approche qui protège efficacement la vie privée des patients au coeur de ces documents médicaux.	Le résultat est une approche qui protège efficacement la vie privée des patients au cœur de ces documents médicaux.
3720808	16425	344	12	The whole approach has been evaluated on a French language medical dataset of a French public hospital and the results are very encouraging.	L'ensemble de l'approche a été évalué sur un ensemble de données médicales de langue française d'un hôpital public français et les résultats sont très encourageants.	L'ensemble de l'approche a été évalué sur un corpus de données médicales de langue française d'un hôpital public français et les résultats sont très encourageants.
3424174	1216	162	0	Screening Gender Transfer in Neural Machine Translation	Dépistage du transfert de genre dans la traduction automatique neuronale	Dépistage du transfert de genre dans la traduction automatique neuronale
3424174	1216	162	1	This paper aims at identifying the information flow in state-of-the-art machine translation systems, taking as example the transfer of gender when translating from French into English.	Cet article vise à identifier le flux d’informations dans les systèmes de traduction automatique de pointe, en prenant comme exemple le transfert du genre lors de la traduction du français vers l’anglais.	Cet article vise à identifier le flux d’informations dans les systèmes de traduction automatique de pointe, en prenant comme exemple le transfert du genre lors de la traduction du français vers l’anglais.
3424174	1216	162	2	Using a controlled set of examples, we experiment several ways to investigate how gender information circulates in a encoder-decoder architecture considering both probing techniques as well as interventions on the internal representations used in the MT system.	À l’aide d’un ensemble contrôlé d’exemples, nous expérimentons plusieurs façons d’étudier comment les informations de genre circulent dans une architecture de codeur-décodeur en tenant compte à la fois des techniques de sondage et des interventions sur les représentations internes utilisées dans le système MT.	À l’aide d’un ensemble contrôlé d’exemples, nous expérimentons plusieurs façons d’étudier comment les informations de genre circulent dans une architecture de encodeur-décodeur en nous basant à la fois sur des techniques de sondage et sur des interventions sur les représentations internes utilisées dans le système de TA.
