id_hal	Translation_id	line_id	source	translation	postedition
3984703	10119	5	These descriptions are created by analyzing and combining six information sources of various kinds, i.e. biological resource catalogs, sequence databases and scientific literature.	Ces descriptions sont le fruit de l'analyse et de la combinaison de six sources d'information de nature différente, à savoir des catalogues de ressources biologiques, des bases de données de séquences et de la littérature scientifique.	Ces descriptions sont le fruit de l'analyse et de la combinaison de six sources d'information de nature différente, à savoir des catalogues de ressources biologiques, des bases de données de séquences et de la littérature scientifique.
3984703	10119	6	The microbe properties are indexed by the Ontobiotope ontology and their taxa are indexed by an extended version of the taxonomy maintained by the National Center for Biotechnology Information.	Les propriétés des microbes sont indexées par l'ontologie Ontobiotope et leurs taxons sont indexés par une version étendue de la taxonomie maintenue par le National Center for Biotechnology Information.	Les propriétés des microbes sont indexées par l'ontologie Ontobiotope et leurs taxons sont indexés par une version étendue de la taxonomie maintenue par le National Center for Biotechnology Information.
3984703	10119	7	The Omnicrobe application covers all domains of microbiology.	L'application Omnicrobe couvre tous les domaines de la microbiologie.	L'application Omnicrobe couvre tous les domaines de la microbiologie.
3984703	10119	8	With simple or rich ontology-based queries, it provides easy-to-use support in the resolution of scientific questions related to the habitats, phenotypes, and uses of microbes.	Avec des requêtes simples ou riches basées sur l'ontologie, elle fournit un support facile à utiliser dans la résolution de questions scientifiques liées aux habitats, aux phénotypes et aux utilisations des microbes.	Avec des requêtes simples ou riches basées sur l'ontologie, elle fournit un support facile à utiliser dans la résolution de questions scientifiques liées aux habitats, aux phénotypes et aux utilisations des microbes.
3984703	10119	9	We illustrate the potential of Omnicrobe with a use case from the food innovation domain.	Nous illustrons le potentiel d'Omnicrobe à l'aide d'un cas d'utilisation dans le domaine de l'innovation alimentaire.	Nous illustrons le potentiel d'Omnicrobe à l'aide d'un cas d'utilisation dans le domaine de l'innovation alimentaire.
3029255	9521	0	Learning Latent Trees with Stochastic Perturbations and Differentiable Dynamic Programming	Apprentissage d'arbres latents avec perturbations stochastiques et programmation dynamique différentiable	Apprentissage d'arbres latents avec perturbations aléatoires et programmation dynamique différentiable
3029255	9521	1	We treat projective dependency trees as latent variables in our probabilistic model and induce them in such a way as to be beneficial for a downstream task, without relying on any direct tree supervision.	Nous traitons les arbres de dépendance projectifs comme des variables latentes dans notre modèle probabiliste et les induisons de manière à ce qu'ils soient bénéfiques pour une tâche en aval, sans dépendre d'une supervision directe de l'arbre.	Dans notre modèle probabiliste, nous traitons les arbres de dépendance projectifs comme des variables latentes et nous les induisons de manière à ce qu'ils soient bénéfiques pour une tâche en aval, sans dépendre d'une supervision directe de l'arbre.
3029255	9521	2	Our approach relies on Gumbel perturbations and differentiable dynamic programming.	Notre approche repose sur les perturbations de Gumbel et la programmation dynamique différentiable.	Notre approche repose sur les perturbations de Gumbel et la programmation dynamique différentiable.
3029255	9521	3	Unlike previous approaches to latent tree learning, we stochastically sample global structures and our parser is fully differentiable.	Contrairement aux approches précédentes de l'apprentissage des arbres latents, nous échantillonnons stochastiquement les structures globales et notre analyseur syntaxique est entièrement différentiable.	Contrairement aux approches précédentes de l'apprentissage des arbres latents, nous échantillonnons aléatoirement les structures globales et notre analyseur syntaxique est entièrement différentiable.
3029255	9521	4	We illustrate its effectiveness on sentiment analysis and natural language inference tasks.	Nous illustrons son efficacité sur des tâches d'analyse de sentiments et d'inférence du langage naturel.	Nous illustrons son efficacité sur des tâches d'analyse des sentiments et d'inférence en langue naturelle.
3029255	9521	5	We also study its properties on a synthetic structure induction task.	Nous étudions également ses propriétés dans le cadre d'une tâche d'induction de structures synthétiques.	Nous étudions également ses propriétés dans le cadre d'une tâche d'induction sur des structures synthétiques.
3029255	9521	6	Ablation studies emphasize the importance of both stochasticity and constraining latent structures to be projective trees.	Les études d'ablation soulignent l'importance de la stochasticité et de l'obligation pour les structures latentes d'être des arbres projectifs.	Les études d'ablation soulignent l'importance des perturbations aléatoires et de la contrainte pour les structures latentes d'être des arbres projectifs.
3889057	15955	0	Beyond calibration: estimating the grouping loss of modern neural networks	Au-delà du calibrage : estimation de la perte de groupement de reseaux neuronaux modernes	Au-delà du calibrage : estimation de la perte par regroupement des réseaux neuronaux modernes
3889057	15955	1	The ability to ensure that a classifier gives reliable confidence scores is essential to ensure informed decision-making.	La capacité de s'assurer qu'un classificateur donne des scores de confiance fiables est essentielle pour assurer une prise de décision éclairée.	La capacité de s'assurer qu'un classificateur donne des scores de confiance fiables est essentielle pour assurer une prise de décision éclairée.
