id_hal,Translation_id,Postedit_id,line_id,source,translation,postedition,translation_tokenized,translation_word_offset,postedition_tokenized,postedition_word_offset
3834732,4248,155,3,"Then, we compare different approaches to decode these multimodal and multilingual fixed-size representations, enabling zero-shot translation between languages and modalities.","Ensuite, nous comparons différentes approches pour décoder ces représentations multimodales et multilingues de taille fixe, permettant une traduction de zéro plan entre les langues et les modalités.","Nous comparons ensuite différentes approches visant à décoder ces représentations multimodales et multilingues de taille fixe, permettant une traduction zéro-shot entre langues et modalités.","['Ensuite,', 'nous', 'comparons', 'différentes', 'approches', 'pour', 'décoder', 'ces', 'représentations', 'multimodales', 'et', 'multilingues', 'de', 'taille', 'fixe,', 'permettant', 'une', 'traduction', 'de', 'zéro', 'plan', 'entre', 'les', 'langues', 'et', 'les', 'modalités.']","[(0, 8), (8, 13), (13, 23), (23, 35), (35, 45), (45, 50), (50, 58), (58, 62), (62, 78), (78, 91), (91, 94), (94, 107), (107, 110), (110, 117), (117, 123), (123, 134), (134, 138), (138, 149), (149, 152), (152, 157), (157, 162), (162, 168), (168, 172), (172, 180), (180, 183), (183, 187), (187, 198)]","['Nous', 'comparons', 'ensuite', 'différentes', 'approches', 'visant', 'à', 'décoder', 'ces', 'représentations', 'multimodales', 'et', 'multilingues', 'de', 'taille', 'fixe,', 'permettant', 'une', 'traduction', 'zéro-shot', 'entre', 'langues', 'et', 'modalités.']","[(0, 4), (4, 14), (14, 22), (22, 34), (34, 44), (44, 51), (51, 53), (53, 61), (61, 65), (65, 81), (81, 94), (94, 97), (97, 110), (110, 113), (113, 120), (120, 126), (126, 137), (137, 141), (141, 152), (152, 162), (162, 168), (168, 176), (176, 179), (179, 190)]"
3834732,4248,155,4,All our models are trained without the need of cross-modal labeled translation data.,Tous nos modèles sont formés sans avoir besoin de données de traduction étiquetées intermodales.,Tous nos modèles sont entraînés sans que des données de traduction intermodales annotées soient nécessaires.,"['Tous', 'nos', 'modèles', 'sont', 'formés', 'sans', 'avoir', 'besoin', 'de', 'données', 'de', 'traduction', 'étiquetées', 'intermodales.']","[(0, 4), (4, 8), (8, 16), (16, 21), (21, 28), (28, 33), (33, 39), (39, 46), (46, 49), (49, 57), (57, 60), (60, 71), (71, 82), (82, 96)]","['Tous', 'nos', 'modèles', 'sont', 'entraînés', 'sans', 'que', 'des', 'données', 'de', 'traduction', 'intermodales', 'annotées', 'soient', 'nécessaires.']","[(0, 4), (4, 8), (8, 16), (16, 21), (21, 31), (31, 36), (36, 40), (40, 44), (44, 52), (52, 55), (55, 66), (66, 79), (79, 88), (88, 95), (95, 108)]"
3834732,4248,155,5,"Despite a fixed-size representation, we achieve very competitive results on several text and speech translation tasks.","Malgré une représentation de taille fixe, nous obtenons des résultats très compétitifs sur plusieurs tâches de traduction de texte et de parole.","Malgré la taille fixe de cette représentation, nous obtenons des résultats très compétitifs sur plusieurs tâches de traduction du texte et de la parole.","['Malgré', 'une', 'représentation', 'de', 'taille', 'fixe,', 'nous', 'obtenons', 'des', 'résultats', 'très', 'compétitifs', 'sur', 'plusieurs', 'tâches', 'de', 'traduction', 'de', 'texte', 'et', 'de', 'parole.']","[(0, 6), (6, 10), (10, 25), (25, 28), (28, 35), (35, 41), (41, 46), (46, 55), (55, 59), (59, 69), (69, 74), (74, 86), (86, 90), (90, 100), (100, 107), (107, 110), (110, 121), (121, 124), (124, 130), (130, 133), (133, 136), (136, 144)]","['Malgré', 'la', 'taille', 'fixe', 'de', 'cette', 'représentation,', 'nous', 'obtenons', 'des', 'résultats', 'très', 'compétitifs', 'sur', 'plusieurs', 'tâches', 'de', 'traduction', 'du', 'texte', 'et', 'de', 'la', 'parole.']","[(0, 6), (6, 9), (9, 16), (16, 21), (21, 24), (24, 30), (30, 46), (46, 51), (51, 60), (60, 64), (64, 74), (74, 79), (79, 91), (91, 95), (95, 105), (105, 112), (112, 115), (115, 126), (126, 129), (129, 135), (135, 138), (138, 141), (141, 144), (144, 152)]"
3834732,4248,155,6,"In particular, we outperform the state of the art for zero-shot speech translation on Must-C.","En particulier, nous surpassons l'état de la technique pour la traduction vocale à tir nul sur Must-C.","En particulier, nous surpassons l'état de l'art pour la traduction zéro-shot de la parole sur Must-C.","['En', 'particulier,', 'nous', 'surpassons', ""l'état"", 'de', 'la', 'technique', 'pour', 'la', 'traduction', 'vocale', 'à', 'tir', 'nul', 'sur', 'Must-C.']","[(0, 2), (2, 15), (15, 20), (20, 31), (31, 38), (38, 41), (41, 44), (44, 54), (54, 59), (59, 62), (62, 73), (73, 80), (80, 82), (82, 86), (86, 90), (90, 94), (94, 102)]","['En', 'particulier,', 'nous', 'surpassons', ""l'état"", 'de', ""l'art"", 'pour', 'la', 'traduction', 'zéro-shot', 'de', 'la', 'parole', 'sur', 'Must-C.']","[(0, 2), (2, 15), (15, 20), (20, 31), (31, 38), (38, 41), (41, 47), (47, 52), (52, 55), (55, 66), (66, 76), (76, 79), (79, 82), (82, 89), (89, 93), (93, 101)]"
3834732,4248,155,7,We also introduce the first results for zero-shot direct speechto-speech and text-to-speech translation.,Nous présentons également les premiers résultats pour la traduction vocale directe à tir nul et la traduction de texte à parole.,Nous présentons également les premiers résultats pour la traduction directe zéro-shot de la parole et la traduction du texte à la parole.,"['Nous', 'présentons', 'également', 'les', 'premiers', 'résultats', 'pour', 'la', 'traduction', 'vocale', 'directe', 'à', 'tir', 'nul', 'et', 'la', 'traduction', 'de', 'texte', 'à', 'parole.']","[(0, 4), (4, 15), (15, 25), (25, 29), (29, 38), (38, 48), (48, 53), (53, 56), (56, 67), (67, 74), (74, 82), (82, 84), (84, 88), (88, 92), (92, 95), (95, 98), (98, 109), (109, 112), (112, 118), (118, 120), (120, 128)]","['Nous', 'présentons', 'également', 'les', 'premiers', 'résultats', 'pour', 'la', 'traduction', 'directe', 'zéro-shot', 'de', 'la', 'parole', 'et', 'la', 'traduction', 'du', 'texte', 'à', 'la', 'parole.']","[(0, 4), (4, 15), (15, 25), (25, 29), (29, 38), (38, 48), (48, 53), (53, 56), (56, 67), (67, 75), (75, 85), (85, 88), (88, 91), (91, 98), (98, 101), (101, 104), (104, 115), (115, 118), (118, 124), (124, 126), (126, 129), (129, 137)]"
1843187,2228,338,0,LIMSI-COT at SemEval-2016 task 12: Temporal relation identification using a pipeline of classifiers,LIMSI-COT à SemEval-2016 tâche 12: Identification des relations temporelles à l’aide d’un pipeline de classificateurs,LIMSI-COT à SemEval-2016 tâche 12: Identification de relations temporelles à l’aide d’une chaîne de classifieurs,"['LIMSI-COT', 'à', 'SemEval-2016', 'tâche', '12:', 'Identification', 'des', 'relations', 'temporelles', 'à', 'l’aide', 'd’un', 'pipeline', 'de', 'classificateurs']","[(0, 9), (9, 11), (11, 24), (24, 30), (30, 34), (34, 49), (49, 53), (53, 63), (63, 75), (75, 77), (77, 84), (84, 89), (89, 98), (98, 101), (101, 117)]","['LIMSI-COT', 'à', 'SemEval-2016', 'tâche', '12:', 'Identification', 'de', 'relations', 'temporelles', 'à', 'l’aide', 'd’une', 'chaîne', 'de', 'classifieurs']","[(0, 9), (9, 11), (11, 24), (24, 30), (30, 34), (34, 49), (49, 52), (52, 62), (62, 74), (74, 76), (76, 83), (83, 89), (89, 96), (96, 99), (99, 112)]"
1843187,2228,338,1,SemEval 2016 Task 12 addresses temporal reasoning in the clinical domain.,SemEval 2016 Task 12 aborde le raisonnement temporel dans le domaine clinique.,La tâche 12 de SemEval 2016 aborde le raisonnement temporel dans le domaine clinique.,"['SemEval', '2016', 'Task', '12', 'aborde', 'le', 'raisonnement', 'temporel', 'dans', 'le', 'domaine', 'clinique.']","[(0, 7), (7, 12), (12, 17), (17, 20), (20, 27), (27, 30), (30, 43), (43, 52), (52, 57), (57, 60), (60, 68), (68, 78)]","['La', 'tâche', '12', 'de', 'SemEval', '2016', 'aborde', 'le', 'raisonnement', 'temporel', 'dans', 'le', 'domaine', 'clinique.']","[(0, 2), (2, 8), (8, 11), (11, 14), (14, 22), (22, 27), (27, 34), (34, 37), (37, 50), (50, 59), (59, 64), (64, 67), (67, 75), (75, 85)]"
1843187,2228,338,2,"In this paper, we present our participation for relation extraction based on gold standard entities (subtasks DR and CR).","Dans cet article, nous présentons notre participation pour l’extraction relationnelle basée sur des entités d’étalon-or (sous-tâches DR et CR).","Dans cet article, nous présentons notre participation pour l’extraction de relations à partir d'entités de référence (sous-tâches DR et CR).","['Dans', 'cet', 'article,', 'nous', 'présentons', 'notre', 'participation', 'pour', 'l’extraction', 'relationnelle', 'basée', 'sur', 'des', 'entités', 'd’étalon-or', '(sous-tâches', 'DR', 'et', 'CR).']","[(0, 4), (4, 8), (8, 17), (17, 22), (22, 33), (33, 39), (39, 53), (53, 58), (58, 71), (71, 85), (85, 91), (91, 95), (95, 99), (99, 107), (107, 119), (119, 132), (132, 135), (135, 138), (138, 143)]","['Dans', 'cet', 'article,', 'nous', 'présentons', 'notre', 'participation', 'pour', 'l’extraction', 'de', 'relations', 'à', 'partir', ""d'entités"", 'de', 'référence', '(sous-tâches', 'DR', 'et', 'CR).']","[(0, 4), (4, 8), (8, 17), (17, 22), (22, 33), (33, 39), (39, 53), (53, 58), (58, 71), (71, 74), (74, 84), (84, 86), (86, 93), (93, 103), (103, 106), (106, 116), (116, 129), (129, 132), (132, 135), (135, 140)]"
1843187,2228,338,3,"We used a supervised approach comparing plain lexical features to word embeddings for temporal relation identification, and obtained above-median scores.","Nous avons utilisé une approche supervisée comparant les caractéristiques lexicales simples aux incorporations de mots pour l’identification des relations temporelles, et nous avons obtenu des scores supérieurs à la médiane.","Nous avons utilisé une approche supervisée comparant les caractéristiques lexicales simples aux plongements de mots pour l’identification de relations temporelles, et nous avons obtenu des scores supérieurs à la médiane.","['Nous', 'avons', 'utilisé', 'une', 'approche', 'supervisée', 'comparant', 'les', 'caractéristiques', 'lexicales', 'simples', 'aux', 'incorporations', 'de', 'mots', 'pour', 'l’identification', 'des', 'relations', 'temporelles,', 'et', 'nous', 'avons', 'obtenu', 'des', 'scores', 'supérieurs', 'à', 'la', 'médiane.']","[(0, 4), (4, 10), (10, 18), (18, 22), (22, 31), (31, 42), (42, 52), (52, 56), (56, 73), (73, 83), (83, 91), (91, 95), (95, 110), (110, 113), (113, 118), (118, 123), (123, 140), (140, 144), (144, 154), (154, 167), (167, 170), (170, 175), (175, 181), (181, 188), (188, 192), (192, 199), (199, 210), (210, 212), (212, 215), (215, 224)]","['Nous', 'avons', 'utilisé', 'une', 'approche', 'supervisée', 'comparant', 'les', 'caractéristiques', 'lexicales', 'simples', 'aux', 'plongements', 'de', 'mots', 'pour', 'l’identification', 'de', 'relations', 'temporelles,', 'et', 'nous', 'avons', 'obtenu', 'des', 'scores', 'supérieurs', 'à', 'la', 'médiane.']","[(0, 4), (4, 10), (10, 18), (18, 22), (22, 31), (31, 42), (42, 52), (52, 56), (56, 73), (73, 83), (83, 91), (91, 95), (95, 107), (107, 110), (110, 115), (115, 120), (120, 137), (137, 140), (140, 150), (150, 163), (163, 166), (166, 171), (171, 177), (177, 184), (184, 188), (188, 195), (195, 206), (206, 208), (208, 211), (211, 220)]"
3977982,18634,160,0,Tackling Ambiguity with Images: Improved Multimodal Machine Translation and Contrastive Evaluation,S'attaquer à l'ambiguïté avec des images : Traduction automatique multimodale améliorée et évaluation contrastive,Lutter contre l'ambiguïté par les images : Traduction automatique multimodale améliorée et évaluation contrastive,"[""S'attaquer"", 'à', ""l'ambiguïté"", 'avec', 'des', 'images', ':', 'Traduction', 'automatique', 'multimodale', 'améliorée', 'et', 'évaluation', 'contrastive']","[(0, 10), (10, 12), (12, 24), (24, 29), (29, 33), (33, 40), (40, 42), (42, 53), (53, 65), (65, 77), (77, 87), (87, 90), (90, 101), (101, 113)]","['Lutter', 'contre', ""l'ambiguïté"", 'par', 'les', 'images', ':', 'Traduction', 'automatique', 'multimodale', 'améliorée', 'et', 'évaluation', 'contrastive']","[(0, 6), (6, 13), (13, 25), (25, 29), (29, 33), (33, 40), (40, 42), (42, 53), (53, 65), (65, 77), (77, 87), (87, 90), (90, 101), (101, 113)]"
3977982,18634,160,1,"One of the major challenges of machine translation (MT) is ambiguity, which can in some cases be resolved by accompanying context such as an image.","L'un des principaux défis de la traduction automatique (TA) est l'ambiguïté, qui peut dans certains cas être résolue par l'accompagnement d'un contexte tel qu'une image.","L'un des principaux défis de la traduction automatique (TA) est l'ambiguïté, laquelle peut, dans certains cas, être résolue par l'adjonction d'un contexte telle une image.","[""L'un"", 'des', 'principaux', 'défis', 'de', 'la', 'traduction', 'automatique', '(TA)', 'est', ""l'ambiguïté,"", 'qui', 'peut', 'dans', 'certains', 'cas', 'être', 'résolue', 'par', ""l'accompagnement"", ""d'un"", 'contexte', 'tel', ""qu'une"", 'image.']","[(0, 4), (4, 8), (8, 19), (19, 25), (25, 28), (28, 31), (31, 42), (42, 54), (54, 59), (59, 63), (63, 76), (76, 80), (80, 85), (85, 90), (90, 99), (99, 103), (103, 108), (108, 116), (116, 120), (120, 137), (137, 142), (142, 151), (151, 155), (155, 162), (162, 169)]","[""L'un"", 'des', 'principaux', 'défis', 'de', 'la', 'traduction', 'automatique', '(TA)', 'est', ""l'ambiguïté,"", 'laquelle', 'peut,', 'dans', 'certains', 'cas,', 'être', 'résolue', 'par', ""l'adjonction"", ""d'un"", 'contexte', 'telle', 'une', 'image.']","[(0, 4), (4, 8), (8, 19), (19, 25), (25, 28), (28, 31), (31, 42), (42, 54), (54, 59), (59, 63), (63, 76), (76, 85), (85, 91), (91, 96), (96, 105), (105, 110), (110, 115), (115, 123), (123, 127), (127, 140), (140, 145), (145, 154), (154, 160), (160, 164), (164, 171)]"
3977982,18634,160,2,"However, recent work in multimodal MT (MMT) has shown that obtaining improvements from images is challenging, limited not only by the difficulty of building effective cross-modal representations but also by the lack of specific evaluation and training data.","Cependant, des travaux récents dans le domaine de la traduction automatique multimodale ont montré qu'il était difficile d'obtenir des améliorations à partir d'images, limitées non seulement par la difficulté de construire des représentations multimodales efficaces, mais aussi par le manque de données d'évaluation et d'entraînement spécifiques.","Cependant, des travaux récents dans le domaine de la traduction automatique multimodale ont montré qu'il était difficile d'obtenir des améliorations à partir d'images, en raison non seulement de la difficulté de construire des représentations multimodales efficaces, mais aussi du fait du manque de données d'évaluation et d'entraînement spécifiques.","['Cependant,', 'des', 'travaux', 'récents', 'dans', 'le', 'domaine', 'de', 'la', 'traduction', 'automatique', 'multimodale', 'ont', 'montré', ""qu'il"", 'était', 'difficile', ""d'obtenir"", 'des', 'améliorations', 'à', 'partir', ""d'images,"", 'limitées', 'non', 'seulement', 'par', 'la', 'difficulté', 'de', 'construire', 'des', 'représentations', 'multimodales', 'efficaces,', 'mais', 'aussi', 'par', 'le', 'manque', 'de', 'données', ""d'évaluation"", 'et', ""d'entraînement"", 'spécifiques.']","[(0, 10), (10, 14), (14, 22), (22, 30), (30, 35), (35, 38), (38, 46), (46, 49), (49, 52), (52, 63), (63, 75), (75, 87), (87, 91), (91, 98), (98, 104), (104, 110), (110, 120), (120, 130), (130, 134), (134, 148), (148, 150), (150, 157), (157, 167), (167, 176), (176, 180), (180, 190), (190, 194), (194, 197), (197, 208), (208, 211), (211, 222), (222, 226), (226, 242), (242, 255), (255, 266), (266, 271), (271, 277), (277, 281), (281, 284), (284, 291), (291, 294), (294, 302), (302, 315), (315, 318), (318, 333), (333, 346)]","['Cependant,', 'des', 'travaux', 'récents', 'dans', 'le', 'domaine', 'de', 'la', 'traduction', 'automatique', 'multimodale', 'ont', 'montré', ""qu'il"", 'était', 'difficile', ""d'obtenir"", 'des', 'améliorations', 'à', 'partir', ""d'images,"", 'en', 'raison', 'non', 'seulement', 'de', 'la', 'difficulté', 'de', 'construire', 'des', 'représentations', 'multimodales', 'efficaces,', 'mais', 'aussi', 'du', 'fait', 'du', 'manque', 'de', 'données', ""d'évaluation"", 'et', ""d'entraînement"", 'spécifiques.']","[(0, 10), (10, 14), (14, 22), (22, 30), (30, 35), (35, 38), (38, 46), (46, 49), (49, 52), (52, 63), (63, 75), (75, 87), (87, 91), (91, 98), (98, 104), (104, 110), (110, 120), (120, 130), (130, 134), (134, 148), (148, 150), (150, 157), (157, 167), (167, 170), (170, 177), (177, 181), (181, 191), (191, 194), (194, 197), (197, 208), (208, 211), (211, 222), (222, 226), (226, 242), (242, 255), (255, 266), (266, 271), (271, 277), (277, 280), (280, 285), (285, 288), (288, 295), (295, 298), (298, 306), (306, 319), (319, 322), (322, 337), (337, 350)]"
3977982,18634,160,3,"We present a new MMT approach based on a strong text-only MT model, which uses neural adapters and a novel guided self-attention mechanism and which is jointly trained on both visual masking and MMT.","Nous présentons une nouvelle approche de la MT multimodale basée sur un modèle de MT textuelle solide, qui utilise des adaptateurs neuronaux et un nouveau mécanisme d'auto-attention guidée et qui est entraîné conjointement sur le masquage visuel et la MT multimodale.","Nous présentons une nouvelle approche de la TA multimodale basée sur un modèle de TA pur texte robuste, qui utilise des adaptateurs neuronaux et un nouveau mécanisme d'auto-attention guidée, et qui est entraîné conjointement sur des images masquées et la TA multimodale.","['Nous', 'présentons', 'une', 'nouvelle', 'approche', 'de', 'la', 'MT', 'multimodale', 'basée', 'sur', 'un', 'modèle', 'de', 'MT', 'textuelle', 'solide,', 'qui', 'utilise', 'des', 'adaptateurs', 'neuronaux', 'et', 'un', 'nouveau', 'mécanisme', ""d'auto-attention"", 'guidée', 'et', 'qui', 'est', 'entraîné', 'conjointement', 'sur', 'le', 'masquage', 'visuel', 'et', 'la', 'MT', 'multimodale.']","[(0, 4), (4, 15), (15, 19), (19, 28), (28, 37), (37, 40), (40, 43), (43, 46), (46, 58), (58, 64), (64, 68), (68, 71), (71, 78), (78, 81), (81, 84), (84, 94), (94, 102), (102, 106), (106, 114), (114, 118), (118, 130), (130, 140), (140, 143), (143, 146), (146, 154), (154, 164), (164, 181), (181, 188), (188, 191), (191, 195), (195, 199), (199, 208), (208, 222), (222, 226), (226, 229), (229, 238), (238, 245), (245, 248), (248, 251), (251, 254), (254, 267)]","['Nous', 'présentons', 'une', 'nouvelle', 'approche', 'de', 'la', 'TA', 'multimodale', 'basée', 'sur', 'un', 'modèle', 'de', 'TA', 'pur', 'texte', 'robuste,', 'qui', 'utilise', 'des', 'adaptateurs', 'neuronaux', 'et', 'un', 'nouveau', 'mécanisme', ""d'auto-attention"", 'guidée,', 'et', 'qui', 'est', 'entraîné', 'conjointement', 'sur', 'des', 'images', 'masquées', 'et', 'la', 'TA', 'multimodale.']","[(0, 4), (4, 15), (15, 19), (19, 28), (28, 37), (37, 40), (40, 43), (43, 46), (46, 58), (58, 64), (64, 68), (68, 71), (71, 78), (78, 81), (81, 84), (84, 88), (88, 94), (94, 103), (103, 107), (107, 115), (115, 119), (119, 131), (131, 141), (141, 144), (144, 147), (147, 155), (155, 165), (165, 182), (182, 190), (190, 193), (193, 197), (197, 201), (201, 210), (210, 224), (224, 228), (228, 232), (232, 239), (239, 248), (248, 251), (251, 254), (254, 257), (257, 270)]"
